Origin,Sex,Value,Date
Messico,Femmina,125,01-01-2001
Messico,Femmina,128,01-01-2002
Messico,Femmina,82,01-01-2003
Messico,Femmina,99,01-01-2004
Messico,Femmina,113,01-01-2005
Messico,Femmina,123,01-01-2006
Messico,Femmina,114,01-01-2007
Messico,Femmina,117,01-01-2008
Messico,Femmina,125,01-01-2009
Messico,Femmina,136,01-01-2010
Messico,Femmina,160,01-01-2011
Messico,Femmina,178,01-01-2012
Messico,Femmina,167,01-01-2013
Moldavia,Femmina,0,01-01-1987
Moldavia,Femmina,0,01-01-1988
Moldavia,Femmina,0,01-01-1989
Moldavia,Femmina,0,01-01-1990
Moldavia,Femmina,0,01-01-1991
Moldavia,Femmina,0,01-01-1992
Moldavia,Femmina,0,01-01-1993
Moldavia,Femmina,0,01-01-1994
Moldavia,Femmina,0,01-01-1995
Moldavia,Femmina,1,01-01-1996
Moldavia,Femmina,2,01-01-1997
Moldavia,Femmina,8,01-01-1998
Moldavia,Femmina,13,01-01-1999
Moldavia,Femmina,33,01-01-2000
Moldavia,Femmina,61,01-01-2001
Moldavia,Femmina,115,01-01-2002
Moldavia,Femmina,197,01-01-2003
Moldavia,Femmina,630,01-01-2004
Moldavia,Femmina,824,01-01-2005
Moldavia,Femmina,891,01-01-2006
Moldavia,Femmina,899,01-01-2007
Moldavia,Femmina,1065,01-01-2008
Moldavia,Femmina,1413,01-01-2009
Moldavia,Femmina,1766,01-01-2010
Moldavia,Femmina,2214,01-01-2011
Moldavia,Femmina,2478,01-01-2012
Moldavia,Femmina,2390,01-01-2013
Monaco,Femmina,0,01-01-1987
Monaco,Femmina,0,01-01-1988
Monaco,Femmina,0,01-01-1989
Monaco,Femmina,0,01-01-1990
Monaco,Femmina,7,01-01-1991
Monaco,Femmina,0,01-01-1992
Monaco,Femmina,1,01-01-1993
Monaco,Femmina,1,01-01-1994
Monaco,Femmina,1,01-01-1995
Monaco,Femmina,1,01-01-1996
Monaco,Femmina,1,01-01-1997
Monaco,Femmina,1,01-01-1998
Monaco,Femmina,1,01-01-1999
Monaco,Femmina,1,01-01-2000
Monaco,Femmina,1,01-01-2001
Monaco,Femmina,1,01-01-2002
Monaco,Femmina,0,01-01-2003
Monaco,Femmina,0,01-01-2004
Monaco,Femmina,0,01-01-2005
Monaco,Femmina,1,01-01-2006
Monaco,Femmina,1,01-01-2007
Monaco,Femmina,1,01-01-2008
Monaco,Femmina,1,01-01-2009
Monaco,Femmina,1,01-01-2010
Monaco,Femmina,1,01-01-2011
Monaco,Femmina,1,01-01-2012
Monaco,Femmina,1,01-01-2013
Mongolia,Femmina,0,01-01-1987
Mongolia,Femmina,0,01-01-1988
Mongolia,Femmina,0,01-01-1989
Mongolia,Femmina,0,01-01-1990
Mongolia,Femmina,3,01-01-1991
Mongolia,Femmina,0,01-01-1992
Mongolia,Femmina,1,01-01-1993
Mongolia,Femmina,0,01-01-1994
Mongolia,Femmina,2,01-01-1995
Mongolia,Femmina,2,01-01-1996
Mongolia,Femmina,2,01-01-1997
Mongolia,Femmina,2,01-01-1998
Mongolia,Femmina,3,01-01-1999
Mongolia,Femmina,3,01-01-2000
Mongolia,Femmina,4,01-01-2001
Mongolia,Femmina,5,01-01-2002
Mongolia,Femmina,3,01-01-2003
Mongolia,Femmina,5,01-01-2004
Mongolia,Femmina,4,01-01-2005
Mongolia,Femmina,3,01-01-2006
Mongolia,Femmina,3,01-01-2007
Mongolia,Femmina,3,01-01-2008
Mongolia,Femmina,3,01-01-2009
Mongolia,Femmina,4,01-01-2010
Mongolia,Femmina,8,01-01-2011
Mongolia,Femmina,8,01-01-2012
Mongolia,Femmina,7,01-01-2013
Montenegro,Femmina,0,01-01-1987
Montenegro,Femmina,0,01-01-1988
Montenegro,Femmina,0,01-01-1989
Montenegro,Femmina,0,01-01-1990
Montenegro,Femmina,0,01-01-1991
Montenegro,Femmina,0,01-01-1992
Montenegro,Femmina,0,01-01-1993
Montenegro,Femmina,0,01-01-1994
Montenegro,Femmina,0,01-01-1995
Montenegro,Femmina,0,01-01-1996
Montenegro,Femmina,0,01-01-1997
Montenegro,Femmina,0,01-01-1998
Montenegro,Femmina,0,01-01-1999
Montenegro,Femmina,0,01-01-2000
Montenegro,Femmina,0,01-01-2001
Montenegro,Femmina,0,01-01-2002
Montenegro,Femmina,0,01-01-2003
Montenegro,Femmina,0,01-01-2004
Montenegro,Femmina,0,01-01-2005
Montenegro,Femmina,0,01-01-2006
Montenegro,Femmina,0,01-01-2007
Montenegro,Femmina,0,01-01-2008
Montenegro,Femmina,2,01-01-2009
Montenegro,Femmina,5,01-01-2010
Montenegro,Femmina,11,01-01-2011
Montenegro,Femmina,76,01-01-2012
Montenegro,Femmina,75,01-01-2013
Mozambico,Femmina,1,01-01-1987
Mozambico,Femmina,2,01-01-1988
Mozambico,Femmina,3,01-01-1989
Mozambico,Femmina,5,01-01-1990
Mozambico,Femmina,2,01-01-1991
Mozambico,Femmina,0,01-01-1992
Mozambico,Femmina,5,01-01-1993
Mozambico,Femmina,5,01-01-1994
Mozambico,Femmina,5,01-01-1995
Mozambico,Femmina,5,01-01-1996
Mozambico,Femmina,4,01-01-1997
Mozambico,Femmina,4,01-01-1998
Mozambico,Femmina,4,01-01-1999
Mozambico,Femmina,6,01-01-2000
Mozambico,Femmina,7,01-01-2001
Mozambico,Femmina,7,01-01-2002
Mozambico,Femmina,4,01-01-2003
Mozambico,Femmina,4,01-01-2004
Mozambico,Femmina,4,01-01-2005
Mozambico,Femmina,5,01-01-2006
Mozambico,Femmina,4,01-01-2007
Mozambico,Femmina,4,01-01-2008
Mozambico,Femmina,4,01-01-2009
Mozambico,Femmina,4,01-01-2010
Mozambico,Femmina,4,01-01-2011
Mozambico,Femmina,4,01-01-2012
Mozambico,Femmina,3,01-01-2013
Myanmar (Birmania),Femmina,1,01-01-1987
Myanmar (Birmania),Femmina,1,01-01-1988
Myanmar (Birmania),Femmina,1,01-01-1989
Myanmar (Birmania),Femmina,1,01-01-1990
Myanmar (Birmania),Femmina,1,01-01-1991
Myanmar (Birmania),Femmina,0,01-01-1992
Myanmar (Birmania),Femmina,4,01-01-1993
Myanmar (Birmania),Femmina,4,01-01-1994
Myanmar (Birmania),Femmina,6,01-01-1995
Myanmar (Birmania),Femmina,6,01-01-1996
Myanmar (Birmania),Femmina,6,01-01-1997
Myanmar (Birmania),Femmina,7,01-01-1998
Myanmar (Birmania),Femmina,7,01-01-1999
Myanmar (Birmania),Femmina,8,01-01-2000
Myanmar (Birmania),Femmina,8,01-01-2001
Myanmar (Birmania),Femmina,7,01-01-2002
Myanmar (Birmania),Femmina,6,01-01-2003
Myanmar (Birmania),Femmina,5,01-01-2004
Myanmar (Birmania),Femmina,7,01-01-2005
Myanmar (Birmania),Femmina,7,01-01-2006
Myanmar (Birmania),Femmina,6,01-01-2007
Myanmar (Birmania),Femmina,6,01-01-2008
Myanmar (Birmania),Femmina,7,01-01-2009
Myanmar (Birmania),Femmina,9,01-01-2010
Myanmar (Birmania),Femmina,10,01-01-2011
Myanmar (Birmania),Femmina,15,01-01-2012
Myanmar (Birmania),Femmina,13,01-01-2013
Namibia,Femmina,0,01-01-1987
Namibia,Femmina,0,01-01-1988
Namibia,Femmina,0,01-01-1989
Namibia,Femmina,0,01-01-1990
Namibia,Femmina,3,01-01-1991
Namibia,Femmina,0,01-01-1992
Namibia,Femmina,0,01-01-1993
Namibia,Femmina,0,01-01-1994
Namibia,Femmina,0,01-01-1995
Namibia,Femmina,0,01-01-1996
Namibia,Femmina,0,01-01-1997
Namibia,Femmina,0,01-01-1998
Namibia,Femmina,0,01-01-1999
Namibia,Femmina,0,01-01-2000
Namibia,Femmina,0,01-01-2001
Namibia,Femmina,0,01-01-2002
Namibia,Femmina,0,01-01-2003
Namibia,Femmina,0,01-01-2004
Namibia,Femmina,0,01-01-2005
Namibia,Femmina,0,01-01-2006
Namibia,Femmina,0,01-01-2007
Namibia,Femmina,0,01-01-2008
Namibia,Femmina,0,01-01-2009
Namibia,Femmina,0,01-01-2010
Namibia,Femmina,0,01-01-2011
Namibia,Femmina,0,01-01-2012
Namibia,Femmina,0,01-01-2013
Nepal,Femmina,1,01-01-1987
Nepal,Femmina,1,01-01-1988
Nepal,Femmina,2,01-01-1989
Nepal,Femmina,1,01-01-1990
Nepal,Femmina,1,01-01-1991
Nepal,Femmina,0,01-01-1992
Nepal,Femmina,2,01-01-1993
Nepal,Femmina,3,01-01-1994
Nepal,Femmina,3,01-01-1995
Nepal,Femmina,3,01-01-1996
Nepal,Femmina,4,01-01-1997
Nepal,Femmina,4,01-01-1998
Nepal,Femmina,6,01-01-1999
Nepal,Femmina,4,01-01-2000
Nepal,Femmina,7,01-01-2001
Nepal,Femmina,5,01-01-2002
Nepal,Femmina,6,01-01-2003
Nepal,Femmina,8,01-01-2004
Nepal,Femmina,13,01-01-2005
Nepal,Femmina,15,01-01-2006
Nepal,Femmina,18,01-01-2007
Nepal,Femmina,19,01-01-2008
Nepal,Femmina,25,01-01-2009
Nepal,Femmina,28,01-01-2010
Nepal,Femmina,30,01-01-2011
Nepal,Femmina,35,01-01-2012
Nepal,Femmina,42,01-01-2013
Nicaragua,Femmina,4,01-01-1987
Nicaragua,Femmina,5,01-01-1988
Nicaragua,Femmina,6,01-01-1989
Nicaragua,Femmina,7,01-01-1990
Nicaragua,Femmina,11,01-01-1991
Nicaragua,Femmina,0,01-01-1992
Nicaragua,Femmina,12,01-01-1993
Nicaragua,Femmina,13,01-01-1994
Nicaragua,Femmina,14,01-01-1995
Nicaragua,Femmina,13,01-01-1996
Nicaragua,Femmina,15,01-01-1997
Nicaragua,Femmina,15,01-01-1998
Nicaragua,Femmina,14,01-01-1999
Nicaragua,Femmina,14,01-01-2000
Nicaragua,Femmina,14,01-01-2001
Nicaragua,Femmina,14,01-01-2002
Nicaragua,Femmina,10,01-01-2003
Nicaragua,Femmina,16,01-01-2004
Nicaragua,Femmina,20,01-01-2005
Nicaragua,Femmina,19,01-01-2006
Nicaragua,Femmina,19,01-01-2007
Nicaragua,Femmina,18,01-01-2008
Nicaragua,Femmina,19,01-01-2009
Nicaragua,Femmina,22,01-01-2010
Nicaragua,Femmina,28,01-01-2011
Nicaragua,Femmina,32,01-01-2012
Nicaragua,Femmina,34,01-01-2013
Niger,Femmina,0,01-01-1987
Niger,Femmina,0,01-01-1988
Niger,Femmina,0,01-01-1989
Niger,Femmina,0,01-01-1990
Niger,Femmina,1,01-01-1991
Niger,Femmina,0,01-01-1992
Niger,Femmina,0,01-01-1993
Niger,Femmina,0,01-01-1994
Niger,Femmina,0,01-01-1995
Niger,Femmina,0,01-01-1996
Niger,Femmina,2,01-01-1997
Niger,Femmina,2,01-01-1998
Niger,Femmina,2,01-01-1999
Niger,Femmina,3,01-01-2000
Niger,Femmina,3,01-01-2001
Niger,Femmina,3,01-01-2002
Niger,Femmina,3,01-01-2003
Niger,Femmina,6,01-01-2004
Niger,Femmina,5,01-01-2005
Niger,Femmina,5,01-01-2006
Niger,Femmina,4,01-01-2007
Niger,Femmina,4,01-01-2008
Niger,Femmina,4,01-01-2009
Niger,Femmina,4,01-01-2010
Niger,Femmina,5,01-01-2011
Niger,Femmina,8,01-01-2012
Niger,Femmina,7,01-01-2013
Nigeria,Femmina,17,01-01-1987
Nigeria,Femmina,18,01-01-1988
Nigeria,Femmina,19,01-01-1989
Nigeria,Femmina,19,01-01-1990
Nigeria,Femmina,11,01-01-1991
Nigeria,Femmina,0,01-01-1992
Nigeria,Femmina,27,01-01-1993
Nigeria,Femmina,28,01-01-1994
Nigeria,Femmina,30,01-01-1995
Nigeria,Femmina,34,01-01-1996
Nigeria,Femmina,74,01-01-1997
Nigeria,Femmina,136,01-01-1998
Nigeria,Femmina,144,01-01-1999
Nigeria,Femmina,225,01-01-2000
Nigeria,Femmina,281,01-01-2001
Nigeria,Femmina,304,01-01-2002
Nigeria,Femmina,230,01-01-2003
Nigeria,Femmina,263,01-01-2004
Nigeria,Femmina,287,01-01-2005
Nigeria,Femmina,263,01-01-2006
Nigeria,Femmina,251,01-01-2007
Nigeria,Femmina,248,01-01-2008
Nigeria,Femmina,252,01-01-2009
Nigeria,Femmina,275,01-01-2010
Nigeria,Femmina,286,01-01-2011
Nigeria,Femmina,317,01-01-2012
Nigeria,Femmina,297,01-01-2013
Norvegia,Femmina,10,01-01-1987
Norvegia,Femmina,11,01-01-1988
Norvegia,Femmina,11,01-01-1989
Norvegia,Femmina,13,01-01-1990
Norvegia,Femmina,18,01-01-1991
Norvegia,Femmina,0,01-01-1992
Norvegia,Femmina,21,01-01-1993
Norvegia,Femmina,28,01-01-1994
Norvegia,Femmina,28,01-01-1995
Norvegia,Femmina,30,01-01-1996
Norvegia,Femmina,34,01-01-1997
Norvegia,Femmina,42,01-01-1998
Norvegia,Femmina,44,01-01-1999
Norvegia,Femmina,47,01-01-2000
Norvegia,Femmina,55,01-01-2001
Norvegia,Femmina,53,01-01-2002
Norvegia,Femmina,28,01-01-2003
Norvegia,Femmina,32,01-01-2004
Norvegia,Femmina,34,01-01-2005
Norvegia,Femmina,36,01-01-2006
Norvegia,Femmina,41,01-01-2007
Norvegia,Femmina,40,01-01-2008
Norvegia,Femmina,42,01-01-2009
Norvegia,Femmina,47,01-01-2010
Norvegia,Femmina,47,01-01-2011
Norvegia,Femmina,44,01-01-2012
Norvegia,Femmina,42,01-01-2013
Nuova Zelanda,Femmina,5,01-01-1987
Nuova Zelanda,Femmina,6,01-01-1988
Nuova Zelanda,Femmina,5,01-01-1989
Nuova Zelanda,Femmina,6,01-01-1990
Nuova Zelanda,Femmina,12,01-01-1991
Nuova Zelanda,Femmina,0,01-01-1992
Nuova Zelanda,Femmina,8,01-01-1993
Nuova Zelanda,Femmina,8,01-01-1994
Nuova Zelanda,Femmina,8,01-01-1995
Nuova Zelanda,Femmina,8,01-01-1996
Nuova Zelanda,Femmina,7,01-01-1997
Nuova Zelanda,Femmina,8,01-01-1998
Nuova Zelanda,Femmina,11,01-01-1999
Nuova Zelanda,Femmina,13,01-01-2000
Nuova Zelanda,Femmina,13,01-01-2001
Nuova Zelanda,Femmina,15,01-01-2002
Nuova Zelanda,Femmina,10,01-01-2003
Nuova Zelanda,Femmina,11,01-01-2004
Nuova Zelanda,Femmina,11,01-01-2005
Nuova Zelanda,Femmina,12,01-01-2006
Nuova Zelanda,Femmina,14,01-01-2007
Nuova Zelanda,Femmina,13,01-01-2008
Nuova Zelanda,Femmina,12,01-01-2009
Nuova Zelanda,Femmina,10,01-01-2010
Nuova Zelanda,Femmina,10,01-01-2011
Nuova Zelanda,Femmina,10,01-01-2012
Nuova Zelanda,Femmina,8,01-01-2013
Oman,Femmina,1,01-01-1987
Oman,Femmina,0,01-01-1988
Oman,Femmina,0,01-01-1989
Oman,Femmina,0,01-01-1990
Oman,Femmina,1,01-01-1991
Oman,Femmina,0,01-01-1992
Oman,Femmina,0,01-01-1993
Oman,Femmina,0,01-01-1994
Oman,Femmina,0,01-01-1995
Oman,Femmina,0,01-01-1996
Oman,Femmina,0,01-01-1997
Oman,Femmina,0,01-01-1998
Oman,Femmina,0,01-01-1999
Oman,Femmina,0,01-01-2000
Oman,Femmina,0,01-01-2001
Oman,Femmina,0,01-01-2002
Oman,Femmina,0,01-01-2003
Oman,Femmina,0,01-01-2004
Oman,Femmina,0,01-01-2005
Oman,Femmina,0,01-01-2006
Oman,Femmina,0,01-01-2007
Oman,Femmina,0,01-01-2008
Oman,Femmina,0,01-01-2009
Oman,Femmina,0,01-01-2010
Oman,Femmina,0,01-01-2011
Oman,Femmina,0,01-01-2012
Oman,Femmina,0,01-01-2013
Paesi Bassi,Femmina,131,01-01-1987
Paesi Bassi,Femmina,149,01-01-1988
Paesi Bassi,Femmina,165,01-01-1989
Paesi Bassi,Femmina,201,01-01-1990
Paesi Bassi,Femmina,122,01-01-1991
Paesi Bassi,Femmina,0,01-01-1992
Paesi Bassi,Femmina,217,01-01-1993
Paesi Bassi,Femmina,224,01-01-1994
Paesi Bassi,Femmina,229,01-01-1995
Paesi Bassi,Femmina,229,01-01-1996
Paesi Bassi,Femmina,228,01-01-1997
Paesi Bassi,Femmina,250,01-01-1998
Paesi Bassi,Femmina,254,01-01-1999
Paesi Bassi,Femmina,270,01-01-2000
Paesi Bassi,Femmina,285,01-01-2001
Paesi Bassi,Femmina,279,01-01-2002
Paesi Bassi,Femmina,173,01-01-2003
Paesi Bassi,Femmina,179,01-01-2004
Paesi Bassi,Femmina,207,01-01-2005
Paesi Bassi,Femmina,211,01-01-2006
Paesi Bassi,Femmina,216,01-01-2007
Paesi Bassi,Femmina,235,01-01-2008
Paesi Bassi,Femmina,240,01-01-2009
Paesi Bassi,Femmina,246,01-01-2010
Paesi Bassi,Femmina,254,01-01-2011
Paesi Bassi,Femmina,267,01-01-2012
Paesi Bassi,Femmina,229,01-01-2013
Pakistan,Femmina,6,01-01-1987
Pakistan,Femmina,6,01-01-1988
Pakistan,Femmina,8,01-01-1989
Pakistan,Femmina,10,01-01-1990
Pakistan,Femmina,4,01-01-1991
Pakistan,Femmina,0,01-01-1992
Pakistan,Femmina,9,01-01-1993
Pakistan,Femmina,15,01-01-1994
Pakistan,Femmina,28,01-01-1995
Pakistan,Femmina,32,01-01-1996
Pakistan,Femmina,50,01-01-1997
Pakistan,Femmina,87,01-01-1998
Pakistan,Femmina,107,01-01-1999
Pakistan,Femmina,134,01-01-2000
Pakistan,Femmina,147,01-01-2001
Pakistan,Femmina,160,01-01-2002
Pakistan,Femmina,149,01-01-2003
Pakistan,Femmina,164,01-01-2004
Pakistan,Femmina,188,01-01-2005
Pakistan,Femmina,208,01-01-2006
Pakistan,Femmina,216,01-01-2007
Pakistan,Femmina,225,01-01-2008
Pakistan,Femmina,258,01-01-2009
Pakistan,Femmina,285,01-01-2010
Pakistan,Femmina,297,01-01-2011
Pakistan,Femmina,343,01-01-2012
Pakistan,Femmina,358,01-01-2013
Panama,Femmina,3,01-01-1987
Panama,Femmina,4,01-01-1988
Panama,Femmina,6,01-01-1989
Panama,Femmina,7,01-01-1990
Panama,Femmina,6,01-01-1991
Panama,Femmina,0,01-01-1992
Panama,Femmina,36,01-01-1993
Panama,Femmina,37,01-01-1994
Panama,Femmina,35,01-01-1995
Panama,Femmina,36,01-01-1996
Panama,Femmina,34,01-01-1997
Panama,Femmina,35,01-01-1998
Panama,Femmina,34,01-01-1999
Panama,Femmina,38,01-01-2000
Panama,Femmina,34,01-01-2001
Panama,Femmina,32,01-01-2002
Panama,Femmina,14,01-01-2003
Panama,Femmina,12,01-01-2004
Panama,Femmina,16,01-01-2005
Panama,Femmina,13,01-01-2006
Panama,Femmina,13,01-01-2007
Panama,Femmina,13,01-01-2008
Panama,Femmina,12,01-01-2009
Panama,Femmina,14,01-01-2010
Panama,Femmina,15,01-01-2011
Panama,Femmina,16,01-01-2012
Panama,Femmina,16,01-01-2013
Paraguay,Femmina,5,01-01-1987
Paraguay,Femmina,5,01-01-1988
Paraguay,Femmina,7,01-01-1989
Paraguay,Femmina,8,01-01-1990
Paraguay,Femmina,4,01-01-1991
Paraguay,Femmina,0,01-01-1992
Paraguay,Femmina,11,01-01-1993
Paraguay,Femmina,14,01-01-1994
Paraguay,Femmina,11,01-01-1995
Paraguay,Femmina,12,01-01-1996
Paraguay,Femmina,12,01-01-1997
Paraguay,Femmina,16,01-01-1998
Paraguay,Femmina,17,01-01-1999
Paraguay,Femmina,19,01-01-2000
Paraguay,Femmina,19,01-01-2001
Paraguay,Femmina,21,01-01-2002
Paraguay,Femmina,15,01-01-2003
Paraguay,Femmina,16,01-01-2004
Paraguay,Femmina,18,01-01-2005
Paraguay,Femmina,20,01-01-2006
Paraguay,Femmina,22,01-01-2007
Paraguay,Femmina,25,01-01-2008
Paraguay,Femmina,31,01-01-2009
Paraguay,Femmina,36,01-01-2010
Paraguay,Femmina,52,01-01-2011
Paraguay,Femmina,65,01-01-2012
Paraguay,Femmina,67,01-01-2013
Perù,Femmina,88,01-01-1987
Perù,Femmina,112,01-01-1988
Perù,Femmina,122,01-01-1989
Perù,Femmina,228,01-01-1990
Perù,Femmina,340,01-01-1991
Perù,Femmina,435,01-01-1992
Perù,Femmina,622,01-01-1993
Perù,Femmina,739,01-01-1994
Perù,Femmina,916,01-01-1995
Perù,Femmina,1236,01-01-1996
Perù,Femmina,2224,01-01-1997
Perù,Femmina,3751,01-01-1998
Perù,Femmina,4221,01-01-1999
Perù,Femmina,5031,01-01-2000
Perù,Femmina,5645,01-01-2001
Perù,Femmina,5828,01-01-2002
Perù,Femmina,5637,01-01-2003
Perù,Femmina,7805,01-01-2004
Perù,Femmina,8455,01-01-2005
Perù,Femmina,8625,01-01-2006
Perù,Femmina,8535,01-01-2007
Perù,Femmina,8577,01-01-2008
Perù,Femmina,9430,01-01-2009
Perù,Femmina,10745,01-01-2010
Perù,Femmina,11925,01-01-2011
Perù,Femmina,12661,01-01-2012
Perù,Femmina,12617,01-01-2013
Polonia,Femmina,98,01-01-1987
Polonia,Femmina,109,01-01-1988
Polonia,Femmina,116,01-01-1989
Polonia,Femmina,110,01-01-1990
Polonia,Femmina,83,01-01-1991
Polonia,Femmina,0,01-01-1992
Polonia,Femmina,167,01-01-1993
Polonia,Femmina,182,01-01-1994
Polonia,Femmina,186,01-01-1995
Polonia,Femmina,183,01-01-1996
Polonia,Femmina,195,01-01-1997
Polonia,Femmina,257,01-01-1998
Polonia,Femmina,273,01-01-1999
Polonia,Femmina,313,01-01-2000
Polonia,Femmina,364,01-01-2001
Polonia,Femmina,378,01-01-2002
Polonia,Femmina,316,01-01-2003
Polonia,Femmina,430,01-01-2004
Polonia,Femmina,566,01-01-2005
Polonia,Femmina,611,01-01-2006
Polonia,Femmina,658,01-01-2007
Polonia,Femmina,709,01-01-2008
Polonia,Femmina,804,01-01-2009
Polonia,Femmina,854,01-01-2010
Polonia,Femmina,909,01-01-2011
Polonia,Femmina,961,01-01-2012
Polonia,Femmina,920,01-01-2013
Portogallo,Femmina,74,01-01-1987
Portogallo,Femmina,90,01-01-1988
Portogallo,Femmina,88,01-01-1989
Portogallo,Femmina,100,01-01-1990
Portogallo,Femmina,79,01-01-1991
Portogallo,Femmina,0,01-01-1992
Portogallo,Femmina,204,01-01-1993
Portogallo,Femmina,223,01-01-1994
Portogallo,Femmina,234,01-01-1995
Portogallo,Femmina,237,01-01-1996
Portogallo,Femmina,248,01-01-1997
Portogallo,Femmina,265,01-01-1998
Portogallo,Femmina,270,01-01-1999
Portogallo,Femmina,271,01-01-2000
Portogallo,Femmina,294,01-01-2001
Portogallo,Femmina,278,01-01-2002
Portogallo,Femmina,177,01-01-2003
Portogallo,Femmina,187,01-01-2004
Portogallo,Femmina,201,01-01-2005
Portogallo,Femmina,196,01-01-2006
Portogallo,Femmina,203,01-01-2007
Portogallo,Femmina,222,01-01-2008
Portogallo,Femmina,245,01-01-2009
Portogallo,Femmina,247,01-01-2010
Portogallo,Femmina,259,01-01-2011
Portogallo,Femmina,279,01-01-2012
Portogallo,Femmina,251,01-01-2013
Regno Unito,Femmina,1065,01-01-1987
Regno Unito,Femmina,1123,01-01-1988
Regno Unito,Femmina,1139,01-01-1989
Regno Unito,Femmina,1171,01-01-1990
Regno Unito,Femmina,572,01-01-1991
Regno Unito,Femmina,1287,01-01-1992
Regno Unito,Femmina,1330,01-01-1993
Regno Unito,Femmina,1367,01-01-1994
Regno Unito,Femmina,1358,01-01-1995
Regno Unito,Femmina,1342,01-01-1996
Regno Unito,Femmina,1370,01-01-1997
Regno Unito,Femmina,1482,01-01-1998
Regno Unito,Femmina,1503,01-01-1999
Regno Unito,Femmina,1528,01-01-2000
Regno Unito,Femmina,1632,01-01-2001
Regno Unito,Femmina,1556,01-01-2002
Regno Unito,Femmina,758,01-01-2003
Regno Unito,Femmina,799,01-01-2004
Regno Unito,Femmina,875,01-01-2005
Regno Unito,Femmina,899,01-01-2006
Regno Unito,Femmina,900,01-01-2007
Regno Unito,Femmina,919,01-01-2008
Regno Unito,Femmina,987,01-01-2009
Regno Unito,Femmina,997,01-01-2010
Regno Unito,Femmina,1041,01-01-2011
Regno Unito,Femmina,1090,01-01-2012
Regno Unito,Femmina,1006,01-01-2013
Romania,Femmina,99,01-01-1987
Romania,Femmina,107,01-01-1988
Romania,Femmina,104,01-01-1989
Romania,Femmina,120,01-01-1990
Romania,Femmina,99,01-01-1991
Romania,Femmina,0,01-01-1992
Romania,Femmina,245,01-01-1993
Romania,Femmina,267,01-01-1994
Romania,Femmina,304,01-01-1995
Romania,Femmina,333,01-01-1996
Romania,Femmina,366,01-01-1997
Romania,Femmina,480,01-01-1998
Romania,Femmina,573,01-01-1999
Romania,Femmina,809,01-01-2000
Romania,Femmina,1041,01-01-2001
Romania,Femmina,1199,01-01-2002
Romania,Femmina,1363,01-01-2003
Romania,Femmina,2254,01-01-2004
Romania,Femmina,2787,01-01-2005
Romania,Femmina,3106,01-01-2006
Romania,Femmina,4173,01-01-2007
Romania,Femmina,5109,01-01-2008
Romania,Femmina,6099,01-01-2009
Romania,Femmina,6650,01-01-2010
Romania,Femmina,7093,01-01-2011
Romania,Femmina,8092,01-01-2012
Romania,Femmina,8228,01-01-2013
Ruanda,Femmina,5,01-01-1987
Ruanda,Femmina,5,01-01-1988
Ruanda,Femmina,5,01-01-1989
Ruanda,Femmina,5,01-01-1990
Ruanda,Femmina,0,01-01-1991
Ruanda,Femmina,0,01-01-1992
Ruanda,Femmina,5,01-01-1993
Ruanda,Femmina,6,01-01-1994
Ruanda,Femmina,9,01-01-1995
Ruanda,Femmina,10,01-01-1996
Ruanda,Femmina,10,01-01-1997
Ruanda,Femmina,12,01-01-1998
Ruanda,Femmina,15,01-01-1999
Ruanda,Femmina,14,01-01-2000
Ruanda,Femmina,14,01-01-2001
Ruanda,Femmina,14,01-01-2002
Ruanda,Femmina,4,01-01-2003
Ruanda,Femmina,5,01-01-2004
Ruanda,Femmina,8,01-01-2005
Ruanda,Femmina,8,01-01-2006
Ruanda,Femmina,12,01-01-2007
Ruanda,Femmina,11,01-01-2008
Ruanda,Femmina,13,01-01-2009
Ruanda,Femmina,12,01-01-2010
Ruanda,Femmina,9,01-01-2011
Ruanda,Femmina,10,01-01-2012
Ruanda,Femmina,10,01-01-2013
Russa. Federazione,Femmina,0,01-01-1987
Russa. Federazione,Femmina,0,01-01-1988
Russa. Federazione,Femmina,0,01-01-1989
Russa. Federazione,Femmina,0,01-01-1990
Russa. Federazione,Femmina,0,01-01-1991
Russa. Federazione,Femmina,0,01-01-1992
Russa. Federazione,Femmina,0,01-01-1993
Russa. Federazione,Femmina,0,01-01-1994
Russa. Federazione,Femmina,164,01-01-1995
Russa. Federazione,Femmina,187,01-01-1996
Russa. Federazione,Femmina,172,01-01-1997
Russa. Federazione,Femmina,278,01-01-1998
Russa. Federazione,Femmina,312,01-01-1999
Russa. Federazione,Femmina,371,01-01-2000
Russa. Federazione,Femmina,478,01-01-2001
Russa. Federazione,Femmina,522,01-01-2002
Russa. Federazione,Femmina,471,01-01-2003
Russa. Federazione,Femmina,600,01-01-2004
Russa. Federazione,Femmina,740,01-01-2005
Russa. Federazione,Femmina,794,01-01-2006
Russa. Federazione,Femmina,786,01-01-2007
Russa. Federazione,Femmina,811,01-01-2008
Russa. Federazione,Femmina,891,01-01-2009
Russa. Federazione,Femmina,983,01-01-2010
Russa. Federazione,Femmina,1137,01-01-2011
Russa. Federazione,Femmina,1378,01-01-2012
Russa. Federazione,Femmina,1485,01-01-2013
Salomone,Femmina,0,01-01-1987
Salomone,Femmina,0,01-01-1988
Salomone,Femmina,0,01-01-1989
Salomone,Femmina,0,01-01-1990
Salomone,Femmina,1,01-01-1991
