(UTC),Latitudine,Longitudine,Profonditą,Magnitudo_orig,Magnitude,Scala,Fonte
2003-08-14,39.182,15.549,137.4,3.0--Md,3,Md,BULLETIN
2003-08-14,46.056,13.714,5,2.8--Md,2.8,Md,BULLETIN
2003-08-13,38.205,13.269,5,3.0--Md,3,Md,BULLETIN
2003-08-13,38.188,13.275,3.3,2.8--Md,2.8,Md,BULLETIN
2003-08-13,38.98,16.291,10,2.8--Md,2.8,Md,BULLETIN
2003-08-12,38.423,13.673,5,3.0--Md,3,Md,BULLETIN
2003-08-12,42.895,12.86,10,2.5--Md,2.5,Md,BULLETIN
2003-08-12,40.681,15.713,10,2.5--Md,2.5,Md,BULLETIN
2003-08-12,39.529,15.854,109.4,2.7--Md,2.7,Md,BULLETIN
2003-08-12,38.431,13.687,5,3.4--Md,3.4,Md,BULLETIN
2003-08-12,40.692,15.691,4.9,2.6--Md,2.6,Md,BULLETIN
2003-08-12,40.778,15.566,41.7,2.6--Md,2.6,Md,BULLETIN
2003-08-10,40.932,14.6,6.1,2.7--Md,2.7,Md,BULLETIN
2003-08-10,44.001,11.899,9.9,2.7--Md,2.7,Md,BULLETIN
2003-08-10,43.035,13.29,5,2.8--Md,2.8,Md,BULLETIN
2003-08-10,44.199,6.849,10,3.0--Md,3,Md,BULLETIN
2003-08-10,38.224,16.005,5,2.5--Md,2.5,Md,BULLETIN
2003-08-10,40.656,15.588,9.3,2.9--Md,2.9,Md,BULLETIN
2003-08-10,38.37,12.349,5,3.1--Md,3.1,Md,BULLETIN
2003-08-09,44.129,7.248,16.2,2.8--Md,2.8,Md,BULLETIN
2003-08-07,42.775,12.961,5,2.5--Md,2.5,Md,BULLETIN
2003-08-07,42.704,12.834,5,2.7--Md,2.7,Md,BULLETIN
2003-08-07,44.5,6.817,17.1,2.8--Md,2.8,Md,BULLETIN
2003-08-07,43.267,15.303,10,3.2--Md,3.2,Md,BULLETIN
2003-08-07,43.169,15.163,10,3.1--Md,3.1,Md,BULLETIN
2003-08-07,43.935,11.728,17.1,2.5--Md,2.5,Md,BULLETIN
2003-08-07,44.603,6.808,15.4,2.5--Md,2.5,Md,BULLETIN
2003-08-06,42.263,13.414,4.1,2.5--Md,2.5,Md,BULLETIN
2003-08-06,43.679,10.183,4.5,2.7--Md,2.7,Md,BULLETIN
2003-08-06,42.302,13.481,7.2,2.7--Md,2.7,Md,BULLETIN
2003-08-06,44.439,9.879,10.2,2.5--Md,2.5,Md,BULLETIN
2003-08-05,41.726,14.922,10.4,2.7--Md,2.7,Md,BULLETIN
2003-08-05,42.323,13.469,10.2,2.6--Md,2.6,Md,BULLETIN
2003-08-04,41.702,14.925,10.1,2.7--Md,2.7,Md,BULLETIN
2003-08-04,43.978,10.991,10,2.5--Md,2.5,Md,BULLETIN
2003-08-04,38.495,12.783,5,2.9--Md,2.9,Md,BULLETIN
2003-08-03,45.245,10.076,5.1,3.4--Md,3.4,Md,BULLETIN
2003-08-03,43.371,12.619,10,2.6--Md,2.6,Md,BULLETIN
2003-08-03,46.174,13.41,5,2.7--Md,2.7,Md,BULLETIN
2003-08-02,43.286,11.342,5,2.8--Md,2.8,Md,BULLETIN
2003-08-02,43.277,11.339,5,2.9--Md,2.9,Md,BULLETIN
2003-08-02,43.286,11.347,5,2.5--Md,2.5,Md,BULLETIN
2003-08-02,43.248,11.363,8.7,3.2--Md,3.2,Md,BULLETIN
2003-08-02,43.298,11.354,5,2.9--Md,2.9,Md,BULLETIN
2003-08-02,43.28,11.361,5,2.7--Md,2.7,Md,BULLETIN
2003-08-02,39.62,16.633,5,2.8--Md,2.8,Md,BULLETIN
2003-08-02,44.185,8.218,9,2.6--Md,2.6,Md,BULLETIN
2003-08-01,41.701,14.836,9.3,2.6--Md,2.6,Md,BULLETIN
2003-07-30,37.654,15.155,5,2.7--Md,2.7,Md,BULLETIN
2003-07-30,37.636,15.16,5,2.5--Md,2.5,Md,BULLETIN
2003-07-30,43.004,14.214,5,2.7--Md,2.7,Md,BULLETIN
2003-07-30,40.825,15.324,6.1,2.7--Md,2.7,Md,BULLETIN
2003-07-29,41.713,14.848,14.2,2.6--Md,2.6,Md,BULLETIN
2003-07-29,41.874,15.675,5,3.1--Md,3.1,Md,BULLETIN
2003-07-28,43.104,14.346,10,2.7--Md,2.7,Md,BULLETIN
2003-07-27,44.368,6.955,5,2.9--Md,2.9,Md,BULLETIN
2003-07-27,40.584,15.581,17.4,2.9--Md,2.9,Md,BULLETIN
2003-07-27,39.448,17.785,10,2.7--Md,2.7,Md,BULLETIN
2003-07-27,44.642,9.707,16.9,2.5--Md,2.5,Md,BULLETIN
2003-07-26,38.333,13.44,5,2.5--Md,2.5,Md,BULLETIN
2003-07-26,38.126,11.44,10,3.0--Md,3,Md,BULLETIN
2003-07-26,41.818,15.671,6.5,3.2--Md,3.2,Md,BULLETIN
2003-07-26,41.798,15.586,5,2.6--Md,2.6,Md,BULLETIN
2003-07-25,39.099,16.292,10,2.6--Md,2.6,Md,BULLETIN
2003-07-24,41.857,15.645,5,2.7--Md,2.7,Md,BULLETIN
2003-07-24,41.744,14.801,11.7,2.8--Md,2.8,Md,BULLETIN
2003-07-24,41.869,15.662,3.2,3.1--Md,3.1,Md,BULLETIN
2003-07-24,41.885,15.673,6.3,3.0--Md,3,Md,BULLETIN
2003-07-24,41.859,15.658,5,3.5--Md,3.5,Md,BULLETIN
2003-07-24,41.576,14.978,9.8,2.8--Md,2.8,Md,BULLETIN
2003-07-23,44.704,7.261,10,3.0--Md,3,Md,BULLETIN
2003-07-23,43.41,12.694,55.7,2.7--Md,2.7,Md,BULLETIN
2003-07-20,44.538,7.352,25.3,2.6--Md,2.6,Md,BULLETIN
2003-07-20,40.562,16.428,5,2.7--Md,2.7,Md,BULLETIN
2003-07-19,42.871,13.093,7.5,2.8--Md,2.8,Md,BULLETIN
2003-07-18,37.685,15.199,5,2.6--Md,2.6,Md,BULLETIN
2003-07-18,46.407,12.691,5,2.8--Md,2.8,Md,BULLETIN
2003-07-17,43.982,11.967,12.4,2.5--Md,2.5,Md,BULLETIN
2003-07-17,37.812,15.154,5,3.4--Md,3.4,Md,BULLETIN
2003-07-17,46.416,12.647,4.9,3.0--Md,3,Md,BULLETIN
2003-07-16,43.171,18.438,10,3.2--Md,3.2,Md,BULLETIN
2003-07-16,42.334,13.276,12.1,2.6--Md,2.6,Md,BULLETIN
2003-07-15,36.346,11.369,5,3.3--Md,3.3,Md,BULLETIN
2003-07-15,44.774,8.821,5,3.0--Md,3,Md,BULLETIN
2003-07-15,37.644,15.365,5,2.7--Md,2.7,Md,BULLETIN
2003-07-15,37.565,11.383,9.9,3.2--Md,3.2,Md,BULLETIN
2003-07-14,43.978,11.959,9.4,2.5--Md,2.5,Md,BULLETIN
2003-07-14,43.947,11.931,9.7,2.7--Md,2.7,Md,BULLETIN
2003-07-14,43.982,11.953,8.5,2.6--Md,2.6,Md,BULLETIN
2003-07-14,40.561,15.688,10,2.5--Md,2.5,Md,BULLETIN
2003-07-13,41.27,14.936,6.4,3.1--Md,3.1,Md,BULLETIN
2003-07-13,46.292,13.654,5,2.7--Md,2.7,Md,BULLETIN
2003-07-13,41.183,16.093,10,2.6--Md,2.6,Md,BULLETIN
2003-07-13,45.79,7.182,8.2,2.7--Md,2.7,Md,BULLETIN
2003-07-13,43.938,11.901,9.4,2.8--Md,2.8,Md,BULLETIN
2003-07-13,43.983,11.79,9.4,2.9--Md,2.9,Md,BULLETIN
2003-07-12,42.774,13.374,10,2.6--Md,2.6,Md,BULLETIN
2003-07-12,43.992,17.869,10,3.4--Md,3.4,Md,BULLETIN
2003-07-12,43.963,11.935,9.7,2.7--Md,2.7,Md,BULLETIN
2003-07-12,43.959,11.933,10,2.8--Md,2.8,Md,BULLETIN
2003-07-12,43.97,11.935,9.5,2.9--Md,2.9,Md,BULLETIN
2003-07-11,43.951,11.909,8.9,2.7--Md,2.7,Md,BULLETIN
2003-07-11,44.376,10.606,9.4,2.7--Md,2.7,Md,BULLETIN
2003-07-11,38.378,12.416,5,3.4--Md,3.4,Md,BULLETIN
2003-07-11,43.987,11.789,9.5,2.5--Md,2.5,Md,BULLETIN
2003-07-10,40.035,15.875,27.4,2.5--Md,2.5,Md,BULLETIN
2003-07-10,44.348,10.585,8.4,2.9--Md,2.9,Md,BULLETIN
2003-07-09,37.998,16.242,19.6,2.6--Md,2.6,Md,BULLETIN
2003-07-09,38.588,15.423,238.1,3.3--Md,3.3,Md,BULLETIN
2003-07-09,38.39,12.963,5,2.7--Md,2.7,Md,BULLETIN
2003-07-08,41.713,14.92,9.4,2.5--Md,2.5,Md,BULLETIN
2003-07-08,37.904,15.84,9.3,2.8--Md,2.8,Md,BULLETIN
2003-07-08,41.688,13.867,10,2.8--Md,2.8,Md,BULLETIN
2003-07-07,35.268,14.815,10,4.1--ML-MEDNET,4.1,ML,BULLETIN
2003-07-07,40.617,15.868,16.7,2.5--Md,2.5,Md,BULLETIN
2003-07-06,43.146,15.61,10,3.3--Md,3.3,Md,BULLETIN
2003-07-06,40.559,15.806,15.3,2.7--Md,2.7,Md,BULLETIN
2003-07-06,44.192,10.068,5,2.9--Md,2.9,Md,BULLETIN
2003-07-06,42.831,13.15,10,2.6--Md,2.6,Md,BULLETIN
2003-07-06,43.647,16.948,10,3.3--Md,3.3,Md,BULLETIN
2003-07-05,37.935,14.365,5,2.5--Md,2.5,Md,BULLETIN
2003-07-05,41.693,14.878,13.3,2.6--Md,2.6,Md,BULLETIN
2003-07-05,46.016,11.15,5,2.5--Md,2.5,Md,BULLETIN
2003-07-05,43.988,11.943,7.8,2.9--Md,2.9,Md,BULLETIN
2003-07-05,42.305,13.266,5,3.1--Md,3.1,Md,BULLETIN
2003-07-04,42.629,13.166,5,2.5--Md,2.5,Md,BULLETIN
2003-07-04,44.484,6.778,14.7,2.5--Md,2.5,Md,BULLETIN
2003-07-03,43.717,10.706,10.1,2.5--Md,2.5,Md,BULLETIN
2003-07-02,42.873,13.148,5,3.1--Md,3.1,Md,BULLETIN
2003-07-02,38.395,13.653,5,2.7--Md,2.7,Md,BULLETIN
2003-07-01,38.139,15.205,5.8,3.3--Md,3.3,Md,BULLETIN
2003-07-01,43.216,18.533,10,3.3--Md,3.3,Md,BULLETIN
2003-07-01,43.231,18.485,10,3.4--Md,3.4,Md,BULLETIN
2003-07-01,43.27,18.505,10,3.4--Md,3.4,Md,BULLETIN
2003-07-01,38.433,12.974,5,2.5--Md,2.5,Md,BULLETIN
2003-07-01,43.729,10.702,10,2.5--Md,2.5,Md,BULLETIN
2003-06-30,42.3,13.243,5,2.5--Md,2.5,Md,BULLETIN
2003-06-30,43.309,12.228,10,2.5--Md,2.5,Md,BULLETIN
2003-06-30,43.176,15.551,10,3.1--Md,3.1,Md,BULLETIN
2003-06-30,42.261,13.224,5,3.7--Md,3.7,Md,BULLETIN
2003-06-30,38.401,13.648,5,2.6--Md,2.6,Md,BULLETIN
2003-06-30,43.651,10.189,6.5,4.0--Md,4,Md,BULLETIN
2003-06-30,43.663,10.228,5.6,2.5--Md,2.5,Md,BULLETIN
2003-06-29,44.705,10.47,5,2.5--Md,2.5,Md,BULLETIN
2003-06-29,44.47,6.829,10,2.7--Md,2.7,Md,BULLETIN
2003-06-29,44.614,10.209,9.4,2.5--Md,2.5,Md,BULLETIN
2003-06-29,38.564,15.386,156.8,2.6--Md,2.6,Md,BULLETIN
2003-06-27,37.727,15.183,5,2.8--Md,2.8,Md,BULLETIN
2003-06-26,41.743,13.511,5,2.5--Md,2.5,Md,BULLETIN
2003-06-24,41.993,15.686,4,3.3--Md,3.3,Md,BULLETIN
2003-06-24,43.99,11.836,9.1,2.5--Md,2.5,Md,BULLETIN
2003-06-24,44.474,6.873,10,2.6--Md,2.6,Md,BULLETIN
2003-06-24,44.629,10.677,7.3,2.5--Md,2.5,Md,BULLETIN
2003-06-24,44.026,13.486,5,2.9--Md,2.9,Md,BULLETIN
2003-06-24,44.427,6.795,10,2.6--Md,2.6,Md,BULLETIN
2003-06-24,44.732,10.736,5,2.6--Md,2.6,Md,BULLETIN
2003-06-24,44.734,10.674,5,2.8--Md,2.8,Md,BULLETIN
2003-06-23,44.493,6.832,19,2.6--Md,2.6,Md,BULLETIN
2003-06-23,42.999,15.3,10,3.0--Md,3,Md,BULLETIN
2003-06-23,42.812,13.384,5,2.5--Md,2.5,Md,BULLETIN
2003-06-23,43.467,10.246,5,2.5--Md,2.5,Md,BULLETIN
2003-06-21,43.128,15.53,10,3.1--Md,3.1,Md,BULLETIN
2003-06-21,43.148,15.212,10,2.9--Md,2.9,Md,BULLETIN
2003-06-21,43.149,15.387,10,3.2--Md,3.2,Md,BULLETIN
2003-06-21,43.42,12.644,8.7,2.6--Md,2.6,Md,BULLETIN
2003-06-21,43.109,15.467,10,3.8--Md,3.8,Md,BULLETIN
2003-06-20,37.147,13.483,10,3.2--Md,3.2,Md,BULLETIN
2003-06-19,43.199,15.479,10,3.0--Md,3,Md,BULLETIN
2003-06-19,43.495,16.086,10,3.0--Md,3,Md,BULLETIN
2003-06-18,41.53,13.811,5,2.8--Md,2.8,Md,BULLETIN
2003-06-17,37.888,14.22,61.1,2.8--Md,2.8,Md,BULLETIN
2003-06-15,38.399,14.846,134,2.7--Md,2.7,Md,BULLETIN
2003-06-15,41.663,14.922,10.9,3.1--Md,3.1,Md,BULLETIN
2003-06-15,38.325,17.884,73.1,3.0--Md,3,Md,BULLETIN
2003-06-15,46.401,12.965,10,2.7--Md,2.7,Md,BULLETIN
2003-06-15,38.393,13.68,5,2.5--Md,2.5,Md,BULLETIN
2003-06-14,43.494,15.974,10,2.8--Md,2.8,Md,BULLETIN
2003-06-14,43.49,15.516,10,3.1--Md,3.1,Md,BULLETIN
2003-06-13,38.115,15.091,10,2.6--Md,2.6,Md,BULLETIN
2003-06-13,38.191,15.058,7.5,3.4--Md,3.4,Md,BULLETIN
2003-06-13,43.357,17.812,10,3.3--Md,3.3,Md,BULLETIN
2003-06-12,37.591,16.437,21.8,3.2--Md,3.2,Md,BULLETIN
2003-06-12,38.499,13.128,5,2.8--Md,2.8,Md,BULLETIN
2003-06-12,44.459,9.991,8.1,2.5--Md,2.5,Md,BULLETIN
2003-06-12,43.248,15.307,10,3.2--Md,3.2,Md,BULLETIN
2003-06-12,43.446,15.917,10,3.0--Md,3,Md,BULLETIN
2003-06-11,43.328,15.286,10,3.1--Md,3.1,Md,BULLETIN
2003-06-11,41.694,17.876,10,3.3--Md,3.3,Md,BULLETIN
2003-06-11,43.155,15.417,10,3.4--Md,3.4,Md,BULLETIN
2003-06-11,42.342,18.475,10,2.8--Md,2.8,Md,BULLETIN
2003-06-11,38.148,15.196,18.5,2.9--Md,2.9,Md,BULLETIN
2003-06-11,38.034,15.204,10.2,2.7--Md,2.7,Md,BULLETIN
2003-06-11,43.579,16.439,10,3.2--Md,3.2,Md,BULLETIN
2003-06-10,44.86,7.664,5,3.4--Md,3.4,Md,BULLETIN
2003-06-10,42.037,15.419,5,2.5--Md,2.5,Md,BULLETIN
2003-06-10,43.643,16.427,10,3.3--Md,3.3,Md,BULLETIN
2003-06-09,38.511,14.769,21.2,2.8--Md,2.8,Md,BULLETIN
2003-06-09,41.675,14.898,10.9,2.8--Md,2.8,Md,BULLETIN
2003-06-09,42.671,12.97,5,2.5--Md,2.5,Md,BULLETIN
2003-06-09,38.028,14.213,5,2.6--Md,2.6,Md,BULLETIN
2003-06-08,38.728,14.902,133.3,2.6--Md,2.6,Md,BULLETIN
2003-06-08,38.605,14.699,294.6,2.8--Md,2.8,Md,BULLETIN
2003-06-08,43.223,15.654,10,3.0--Md,3,Md,BULLETIN
2003-06-08,42.71,13.079,3.7,2.5--Md,2.5,Md,BULLETIN
2003-06-08,43.469,15.892,10,2.9--Md,2.9,Md,BULLETIN
2003-06-08,43.416,15.368,10,3.0--Md,3,Md,BULLETIN
2003-06-07,43.375,15.449,10,3.0--Md,3,Md,BULLETIN
2003-06-07,43.534,16.008,10,2.8--Md,2.8,Md,BULLETIN
2003-06-07,41.487,15.642,6.2,3.1--Md,3.1,Md,BULLETIN
2003-06-05,38.258,15.146,108.7,2.7--Md,2.7,Md,BULLETIN
2003-06-05,43.305,15.195,5,2.9--Md,2.9,Md,BULLETIN
2003-06-05,43.194,15.326,10,3.5--Md,3.5,Md,BULLETIN
2003-06-04,42.009,15.646,6,2.7--Md,2.7,Md,BULLETIN
2003-06-04,43.213,15.298,10,2.7--Md,2.7,Md,BULLETIN
2003-06-04,39.523,16.626,5,2.8--Md,2.8,Md,BULLETIN
2003-06-04,43.158,15.146,10,3.1--Md,3.1,Md,BULLETIN
2003-06-04,43.333,15.298,10,3.1--Md,3.1,Md,BULLETIN
2003-06-04,43.331,15.548,10,3.0--Md,3,Md,BULLETIN
2003-06-04,43.373,14.196,10,2.6--Md,2.6,Md,BULLETIN
2003-06-04,39.552,16.594,5,2.7--Md,2.7,Md,BULLETIN
2003-06-04,40.569,16.455,10,2.5--Md,2.5,Md,BULLETIN
2003-06-04,43.399,16.13,10,3.0--Md,3,Md,BULLETIN
2003-06-03,40.562,16.443,5,2.7--Md,2.7,Md,BULLETIN
2003-06-03,41.616,14.631,9.5,3.2--Md,3.2,Md,BULLETIN
2003-06-02,41.744,14.827,12.3,2.8--Md,2.8,Md,BULLETIN
2003-06-02,46.188,12.407,3.4,3.1--Md,3.1,Md,BULLETIN
2003-06-02,45.225,14.609,10,3.1--Md,3.1,Md,BULLETIN
2003-06-02,43.099,15.42,10,3.0--Md,3,Md,BULLETIN
2003-06-02,38.346,15.011,10,2.7--Md,2.7,Md,BULLETIN
2003-06-02,39.559,16.685,5,3.4--Md,3.4,Md,BULLETIN
2003-06-02,43.601,15.973,10,2.9--Md,2.9,Md,BULLETIN
2003-06-01,41.661,14.821,11.8,4.1--Md,4.1,Md,BULLETIN
2003-06-01,42.98,14.903,10,3.2--Md,3.2,Md,BULLETIN
2003-06-01,44.344,10.708,11.9,2.6--Md,2.6,Md,BULLETIN
2003-06-01,43.328,15.355,10,3.1--Md,3.1,Md,BULLETIN
2003-06-01,40.698,14.675,10,3.0--Md,3,Md,BULLETIN
2003-06-01,43.429,15.383,10,3.0--Md,3,Md,BULLETIN
2003-06-01,41.646,14.871,9.3,2.9--Md,2.9,Md,BULLETIN
2003-06-01,43.215,15.174,10,3.0--Md,3,Md,BULLETIN
2003-06-01,43.118,15.372,10,3.9--Md,3.9,Md,BULLETIN
2003-05-31,41.681,14.912,10,2.5--Md,2.5,Md,BULLETIN
2003-05-31,37.848,13.032,5,2.9--Md,2.9,Md,BULLETIN
2003-05-31,39.93,15.858,5,2.5--Md,2.5,Md,BULLETIN
2003-05-31,43.155,15.578,10,3.0--Md,3,Md,BULLETIN
2003-05-31,43.103,15.383,10,3.0--Md,3,Md,BULLETIN
2003-05-30,43.211,15.379,10,3.1--Md,3.1,Md,BULLETIN
2003-05-30,43.185,15.223,10,3.3--Md,3.3,Md,BULLETIN
2003-05-30,44.691,12.092,6,2.7--Md,2.7,Md,BULLETIN
2003-05-28,42.652,12.775,5,2.5--Md,2.5,Md,BULLETIN
2003-05-28,43.177,15.269,10,2.9--Md,2.9,Md,BULLETIN
2003-05-28,43.173,12.559,9.7,2.5--Md,2.5,Md,BULLETIN
2003-05-28,38.442,13.644,5,2.8--Md,2.8,Md,BULLETIN
2003-05-27,41.222,13.563,5,2.9--Md,2.9,Md,BULLETIN
2003-05-27,43.177,15.397,10,3.2--Md,3.2,Md,BULLETIN
2003-05-26,41.705,14.848,10.4,2.5--Md,2.5,Md,BULLETIN
2003-05-26,38.445,13.768,5,2.6--Md,2.6,Md,BULLETIN
2003-05-26,40.632,15.429,10.1,3.1--Md,3.1,Md,BULLETIN
2003-05-26,43.417,15.732,10,3.0--Md,3,Md,BULLETIN
2003-05-25,42.97,13.539,5,2.6--Md,2.6,Md,BULLETIN
2003-05-25,42.969,13.622,5,3.0--Md,3,Md,BULLETIN
2003-05-25,42.998,13.676,5,3.5--Md,3.5,Md,BULLETIN
2003-05-25,37.748,15.178,5,2.5--Md,2.5,Md,BULLETIN
2003-05-25,37.733,15.171,5,2.5--Md,2.5,Md,BULLETIN
2003-05-25,44.785,10.095,4.6,3.0--Md,3,Md,BULLETIN
2003-05-25,44.477,13.415,5,3.1--Md,3.1,Md,BULLETIN
2003-05-24,46.008,12.207,5,2.8--Md,2.8,Md,BULLETIN
2003-05-24,40.814,15.24,8.6,3.1--Md,3.1,Md,BULLETIN
2003-05-24,43.79,12.051,9.3,2.8--Md,2.8,Md,BULLETIN
2003-05-22,42.833,12.638,5,2.6--Md,2.6,Md,BULLETIN
2003-05-22,38.341,15.838,9.3,2.5--Md,2.5,Md,BULLETIN
2003-05-21,44.758,8.814,9,2.7--Md,2.7,Md,BULLETIN
2003-05-20,40.86,15.23,3.8,2.5--Md,2.5,Md,BULLETIN
2003-05-20,43.389,12.538,5,2.5--Md,2.5,Md,BULLETIN
2003-05-20,42.296,13.275,8.5,2.6--Md,2.6,Md,BULLETIN
2003-05-20,41.649,15.971,10.2,2.8--Md,2.8,Md,BULLETIN
2003-05-19,38.84,15.277,10,2.7--Md,2.7,Md,BULLETIN
2003-05-18,43.157,12.801,8.9,3.0--Md,3,Md,BULLETIN
2003-05-18,44.353,10.557,5.4,2.7--Md,2.7,Md,BULLETIN
2003-05-18,39.436,16.663,5,2.5--Md,2.5,Md,BULLETIN
2003-05-16,41.743,14.746,15.3,2.9--Md,2.9,Md,BULLETIN
2003-05-16,42.809,14.968,10,2.7--Md,2.7,Md,BULLETIN
2003-05-16,43.172,15.323,10,3.1--Md,3.1,Md,BULLETIN
2003-05-16,38.658,15.567,21.4,2.5--Md,2.5,Md,BULLETIN
2003-05-15,43.286,15.739,10,3.0--Md,3,Md,BULLETIN
2003-05-15,43.404,15.815,10,2.8--Md,2.8,Md,BULLETIN
2003-05-14,43.071,12.844,9.7,2.6--Md,2.6,Md,BULLETIN
2003-05-13,45.538,7.678,5,2.6--Md,2.6,Md,BULLETIN
2003-05-13,44.752,8.872,5,2.6--Md,2.6,Md,BULLETIN
2003-05-13,45.085,7.33,10,2.5--Md,2.5,Md,BULLETIN
2003-05-13,43.349,15.658,10,3.2--Md,3.2,Md,BULLETIN
2003-05-12,43.238,15.347,10,2.9--Md,2.9,Md,BULLETIN
2003-05-12,43.194,15.507,10,3.0--Md,3,Md,BULLETIN
2003-05-12,47.266,11.668,5,2.6--Md,2.6,Md,BULLETIN
2003-05-12,42.872,13.151,3.5,2.5--Md,2.5,Md,BULLETIN
2003-05-11,44.421,7.439,18.3,2.7--Md,2.7,Md,BULLETIN
2003-05-10,43.283,15.654,10,3.0--Md,3,Md,BULLETIN
2003-05-10,40.214,15.883,19.9,2.5--Md,2.5,Md,BULLETIN
2003-05-08,38.407,13.623,5,3.0--Md,3,Md,BULLETIN
2003-05-08,47.255,11.93,5,2.8--Md,2.8,Md,BULLETIN
2003-05-08,47.269,11.927,5,2.9--Md,2.9,Md,BULLETIN
2003-05-07,41.58,15.774,10,2.8--Md,2.8,Md,BULLETIN
2003-05-07,38.151,15.627,9.2,2.5--Md,2.5,Md,BULLETIN
2003-05-07,42.295,13.282,8.4,2.6--Md,2.6,Md,BULLETIN
2003-05-06,38.838,15.736,218.9,3.0--Md,3,Md,BULLETIN
2003-05-06,41.667,15.748,19.8,2.7--Md,2.7,Md,BULLETIN
2003-05-05,42.925,13.596,5,2.6--Md,2.6,Md,BULLETIN
2003-05-05,42.931,13.565,5,2.6--Md,2.6,Md,BULLETIN
2003-05-05,39.065,16.145,70.5,2.9--Md,2.9,Md,BULLETIN
2003-05-05,43.218,15.506,10,3.6--Md,3.6,Md,BULLETIN
2003-05-05,43.224,15.407,10,3.2--Md,3.2,Md,BULLETIN
2003-05-05,42.955,15.204,10,2.9--Md,2.9,Md,BULLETIN
2003-05-04,43.728,12.295,27.8,2.8--Md,2.8,Md,BULLETIN
2003-05-04,43.149,15.47,10,3.3--Md,3.3,Md,BULLETIN
2003-05-04,43.218,15.404,10,3.2--Md,3.2,Md,BULLETIN
2003-05-04,36.872,13.568,10,3.0--Md,3,Md,BULLETIN
2003-05-04,40.506,16.164,5,3.1--Md,3.1,Md,BULLETIN
2003-05-03,42.868,13.087,10,2.5--Md,2.5,Md,BULLETIN
2003-05-03,43.239,15.231,10,3.1--Md,3.1,Md,BULLETIN
2003-05-03,43.18,15.485,10,3.4--Md,3.4,Md,BULLETIN
2003-05-03,43.258,15.532,10,3.1--Md,3.1,Md,BULLETIN
2003-05-03,42.883,13.02,6.2,2.7--Md,2.7,Md,BULLETIN
2003-05-03,44.387,7.266,11.4,3.1--Md,3.1,Md,BULLETIN
2003-05-03,43.416,15.857,10,3.0--Md,3,Md,BULLETIN
2003-05-02,42.454,13.26,9.6,2.6--Md,2.6,Md,BULLETIN
2003-05-02,43.335,15.751,10,3.4--Md,3.4,Md,BULLETIN
2003-05-02,43.277,15.583,10,3.3--Md,3.3,Md,BULLETIN
2003-05-02,43.299,15.572,10,2.9--Md,2.9,Md,BULLETIN
2003-05-02,41.649,14.795,5.9,3.8--Md,3.8,Md,BULLETIN
2003-05-02,42.975,15.29,10,2.9--Md,2.9,Md,BULLETIN
2003-05-02,46.344,13.022,5,2.7--Md,2.7,Md,BULLETIN
2003-05-02,43.309,15.471,10,3.1--Md,3.1,Md,BULLETIN
2003-05-01,43.363,15.533,10,3.3--Md,3.3,Md,BULLETIN
2003-05-01,43.148,15.427,10,3.5--Md,3.5,Md,BULLETIN
2003-05-01,46.371,13.059,5,2.9--Md,2.9,Md,BULLETIN
2003-05-01,43.283,15.356,10,3.0--Md,3,Md,BULLETIN
2003-05-01,43.078,14.98,10,2.9--Md,2.9,Md,BULLETIN
2003-05-01,43.32,15.423,10,2.8--Md,2.8,Md,BULLETIN
2003-05-01,43.089,15.306,10,3.4--Md,3.4,Md,BULLETIN
2003-05-01,43.24,15.432,10,3.0--Md,3,Md,BULLETIN
2003-05-01,43.305,15.608,10,3.0--Md,3,Md,BULLETIN
2003-05-01,43.422,15.665,10,3.0--Md,3,Md,BULLETIN
2003-04-30,43.325,15.697,10,2.9--Md,2.9,Md,BULLETIN
2003-04-30,43.165,15.416,10,3.4--Md,3.4,Md,BULLETIN
2003-04-30,43.237,15.52,10,3.0--Md,3,Md,BULLETIN
2003-04-30,43.222,15.496,10,3.6--Md,3.6,Md,BULLETIN
2003-04-30,43.167,15.424,10,3.1--Md,3.1,Md,BULLETIN
2003-04-30,43.203,15.232,10,3.1--Md,3.1,Md,BULLETIN
2003-04-30,43.143,15.438,10,3.5--Md,3.5,Md,BULLETIN
2003-04-30,43.207,15.285,10,3.1--Md,3.1,Md,BULLETIN
2003-04-29,43.124,15.468,10,3.2--Md,3.2,Md,BULLETIN
2003-04-29,43.336,15.647,10,3.4--Md,3.4,Md,BULLETIN
2003-04-29,43.151,15.397,10,3.5--Md,3.5,Md,BULLETIN
2003-04-29,43.383,15.723,10,3.0--Md,3,Md,BULLETIN
2003-04-29,43.22,15.53,10,3.0--Md,3,Md,BULLETIN
2003-04-29,43.251,15.701,10,3.1--Md,3.1,Md,BULLETIN
2003-04-29,41.625,16.217,5,3.4--Md,3.4,Md,BULLETIN
2003-04-29,43.185,15.491,10,3.5--Md,3.5,Md,BULLETIN
2003-04-29,43.152,15.303,10,3.2--Md,3.2,Md,BULLETIN
2003-04-29,43.312,15.858,10,2.9--Md,2.9,Md,BULLETIN
2003-04-29,43.254,15.572,10,4.4--ML-MEDNET,4.4,ML,BULLETIN
2003-04-29,43.138,15.375,10,3.9--ML-MEDNET,3.9,ML,BULLETIN
2003-04-29,41.61,14.963,10,3.5--Md,3.5,Md,BULLETIN
